Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Subconcept,1.4.2.2,,Cybersecurity,02,2025-03-04T16:54:10+00:00
Standard,1.4.2.2.1,2.NI.C.01,Demonstrate use of strong authentication methods to access and protect devices and data. Understand the effects of retaining password privacy.,02,2025-03-04T16:54:10+00:00
Concept,1.4.3,,Data Analysis,02,2025-03-04T16:54:10+00:00
Subconcept,1.4.3.1,,Storage,02,2025-03-04T16:54:10+00:00
Standard,1.4.3.1.1,2.DA.S.01,Manipulate existing files while use appropriate file-naming conventions.,02,2025-03-04T16:54:10+00:00
Subconcept,1.4.3.2,,Collection,02,2025-03-04T16:54:10+00:00
Standard,1.4.3.2.1,2.DA.C.01,"With guidance, collect and present the same data in various visual formats.",02,2025-03-04T16:54:10+00:00
Subconcept,1.4.3.3,,Visualization & Transformation,02,2025-03-04T16:54:10+00:00
Standard,1.4.3.3.1,2.DA.CVT.01,Collect data over time and organize it on a chart or graph in order to make a prediction.,02,2025-03-04T16:54:10+00:00
Subconcept,1.4.3.4,,Inference and Models,02,2025-03-04T16:54:10+00:00
Standard,1.4.3.4.1,2.DA.IM.01,Use patterns in data to make inferences or predictions based on data collected from users or simulations.,02,2025-03-04T16:54:10+00:00
Concept,1.4.4,,Algorithms and Programming,02,2025-03-04T16:54:10+00:00
Subconcept,1.4.4.1,,Algorithms,02,2025-03-04T16:54:10+00:00
Standard,1.4.4.1.1,2.AP.A.01,"Both independently and collaboratively construct and follow algorithms that include sequencing and simple loops to accomplish a task verbally, kinesthetically, with robot devices, or a programing language.",02,2025-03-04T16:54:10+00:00
Subconcept,1.4.4.2,,Variables,02,2025-03-04T16:54:10+00:00
Standard,1.4.4.2.1,2.AP.V.01,"Use and model the way a computer program stores, accesses, and manipulates data that is represented as a variable.",02,2025-03-04T16:54:10+00:00
Subconcept,1.4.4.3,,Control,02,2025-03-04T16:54:10+00:00
