Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Performance Indicator,6.6.1.1.1,SS.PS3.c.1,"Compare basic political institutions (e.g., what a government is and how it differs at the city, state, tribal, country, and global level), and the roles they serve in their lives and in the lives of others (e.g., make laws, create order).",KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.6.1.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.6.1.2.1,SS.PS3.c.4-5,"Classify the basic structures and functions of governments and summarize basic powers of the government at the local, state, tribal, and federal levels.",03-05,2023-08-04T00:30:40+00:00
Grade Band,6.6.1.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.6.1.3.1,SS.PS3.c.m,"Analyze the structure, functions, powers, and limitations of government at the local, state, tribal, and federal levels.",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.6.1.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.6.1.4.1,SS.PS3.c.h,"Evaluate the structure and functions of governments at the local, state, tribal, national, and global levels. Evaluate the purpose of political institutions at the local, state, tribal, national, global, and supranational or non-government organization (NGO) levels distinguishing their roles, powers, and limitations.",09-12,2023-08-04T00:37:24+00:00
Learning Priority,6.6.2,PS3.d,Public policy,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.6.2.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.6.2.1.1,SS.PS3.d.1,Predict how people come up with different ideas to solve a problem.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.6.2.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.6.2.2.1,SS.PS3.d.5,Provide examples of how different governments solve problems.,03-05,2023-08-04T00:30:40+00:00
Grade Band,6.6.2.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.6.2.3.1,SS.PS3.d.m,Analyze how governments address and solve problems through the public policy process.,06-08,2023-08-04T00:32:52+00:00
Grade Band,6.6.2.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.6.2.4.1,SS.PS3.d.h,"Evaluate the effectiveness of public policy actions and processes.

Standard: SS.PS4: Wisconsin students will develop and employ skills for civic literacy",09-12,2023-08-04T00:37:24+00:00
Learning Priority,6.6.3,PS4.a,Argumentation,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.6.3.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.6.3.1.1,SS.PS4.a.e,Compare and contrast perspectives on the same topic.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.6.3.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.6.3.2.1,SS.PS4.a.i,Compile relevant information to form a political argument taking other points of view into account.,03-05,2023-08-04T00:30:40+00:00
Grade Band,6.6.3.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.6.3.3.1,SS.PS4.a.m,Assemble an argument utilizing multiple sources of information.,06-08,2023-08-04T00:32:52+00:00
Grade Band,6.6.3.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
