Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Introduction,2.1.3.7.2,120.20.c.7.B,"demonstrate targeted and intentional academic language skills to ensure content-area teachers are able to accurately evaluate the abilities of EB students and scaffold toward the increasingly complex English that students hear, speak, and are expected to read and write; and",,2025-07-16T15:48:19+00:00
Introduction,2.1.3.7.3,120.20.c.7.C,provide an exact and incremental measure of the stages of English language acquisition with attention to the fact that EB students at all levels of proficiency can engage in cognitively demanding tasks and master the required essential knowledge and skills with appropriate language support.,,2025-07-16T15:48:32+00:00
Introduction,2.1.3.8,120.20.c.8,"The proficiency level descriptors are organized into general proficiency level descriptors and content-area proficiency level descriptors. General proficiency level descriptors are descriptions of a broad scope of student behaviors that can be observed in a variety of educational settings and across content areas. Content-area proficiency level descriptors describe student behaviors and language associated with discipline-specific learning in English language arts and reading, mathematics, science, and social studies.",,2025-07-16T15:48:45+00:00
Knowledge and Skills,2.1.4,120.20.d ,Cross-curricular English language acquisition student expectations.,,2025-07-16T15:49:00+00:00
Knowledge and Skills,2.1.4.1,120.20.d.1,"Student expectations--listening. The EB student listens to a variety of speakers, including teachers, peers, and multimedia, to gain an increasing level of comprehension in all content areas. The EB student may be at the pre-production, beginning, intermediate, high intermediate, or advanced proficiency levels in listening. The student is expected to:",,2025-07-16T15:49:33+00:00
Student Expectation,2.1.4.1.1,120.20.d.1.A ,"distinguish sounds and intonation patterns by responding orally, in writing, or with gestures;",,2025-07-16T15:49:49+00:00
Student Expectation,2.1.4.1.2,120.20.d.1.B,"demonstrate an understanding of content-area vocabulary when heard during formal and informal classroom interactions by responding with gestures or images, orally, or in writing;",,2025-07-16T15:50:05+00:00
Student Expectation,2.1.4.1.3,120.20.d.1.C,follow oral directions with accuracy;,,2025-07-16T15:50:18+00:00
Student Expectation,2.1.4.1.4,120.20.d.1.D,"use context to construct the meaning of descriptive language, words with multiple meanings, register, or figurative language such as idiomatic expressions heard during formal and informal classroom interactions;",,2025-07-16T15:50:31+00:00
Student Expectation,2.1.4.1.5,120.20.d.1.E,"demonstrate listening comprehension from information presented orally during formal and informal classroom interactions by recalling, retelling, responding, or asking for clarification or additional details; and",,2025-07-16T15:50:48+00:00
Student Expectation,2.1.4.1.6,120.20.d.1.F,derive meaning from a variety of auditory multimedia sources to build and reinforce concepts and language acquisition.,,2025-07-16T15:51:02+00:00
Knowledge and Skills,2.1.4.2,120.20.d.2,"Student expectations--speaking. The EB student speaks using a variety of language structures for a variety of purposes with an awareness of different language registers (formal/informal) using vocabulary with increasing accuracy and fluency in all content areas. The EB student may be at the pre-production, beginning, intermediate, high intermediate, or advanced proficiency level of English language acquisition in speaking. The student is expected to:",,2025-07-16T15:51:22+00:00
Student Expectation,2.1.4.2.1,120.20.d.2.A,"produce sounds of newly acquired vocabulary such as long and short vowels, silent letters, and consonant clusters to pronounce words with accuracy;",,2025-07-16T15:51:35+00:00
Student Expectation,2.1.4.2.2,120.20.d.2.B,speak using content-area vocabulary during formal and informal classroom interactions to demonstrate acquisition of new words and high-frequency words;,,2025-07-16T15:51:51+00:00
Student Expectation,2.1.4.2.3,120.20.d.2.C,"speak using a variety of language and grammatical structures, sentence lengths and types, and connecting words;",,2025-07-16T15:52:05+00:00
Student Expectation,2.1.4.2.4,120.20.d.2.D,speak using appropriate register to convey a message during formal and informal classroom interactions with accuracy and fluency;,,2025-07-16T15:52:20+00:00
Student Expectation,2.1.4.2.5,120.20.d.2.E,"narrate, describe, or explain information or persuade orally with increasing specificity and detail during formal and informal classroom interactions; and",,2025-07-16T15:52:33+00:00
Student Expectation,2.1.4.2.6,120.20.d.2.F,"restate, ask questions about, or respond to information during formal and informal classroom interactions.",,2025-07-16T15:52:46+00:00
