Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,7.9.1.13,IDP-9.13,"Create multiple solutions in works that demonstrate competence in producing effective relationships between elements, media, and function",,2020-11-12T10:58:37+00:00
Standard,7.9.1.14,IDP-9.14,"Create design solutions that use specific elements, principles, and functions to solve problems and communicate ideas",,2020-11-12T10:58:51+00:00
Standard,7.9.1.15,IDP-9.15,"Create design solutions that demonstrate skill and understanding of different media, processes and communicate ideas",,2020-11-12T10:59:05+00:00
Standard,7.9.1.16,IDP-9.16,"Begin, define, and solve challenging visual problems, demonstrating skill and in-depth understanding of media and processes",,2020-11-12T10:59:24+00:00
Course,8,,Radio Television I,,2020-11-11T15:23:56+00:00
Domain,8.1,,Safety,,2020-11-12T11:00:08+00:00
Core Standard,8.1.1,RTVI-1,<b>Core Standard 1:</b> Students establish safety procedures for a hazard free work environment.,,2020-11-12T11:00:42+00:00
Standard,8.1.1.1,RTVI-1.1,Demonstrate general safety rules for equipment operation and lab use,,2020-11-12T11:01:00+00:00
Standard,8.1.1.2,RTVI-1.2,Perform safe practices when operating equipment,,2020-11-12T11:01:11+00:00
Standard,8.1.1.3,RTVI-1.3,Demonstrate proper equipment storage for safe transportation,,2020-11-12T11:01:20+00:00
Standard,8.1.1.4,RTVI-1.4,Use standard safety practices for all classroom laboratory and field investigations,,2020-11-12T11:01:29+00:00
Standard,8.1.1.5,RTVI-1.5,Display appropriate behaviors and actions in the classroom/lab environment,,2020-11-12T11:01:40+00:00
Standard,8.1.1.6,RTVI-1.6,Safely and properly handle equipment,,2020-11-12T11:01:52+00:00
Domain,8.2,,Writing/Scripting,,2020-11-12T11:02:14+00:00
Core Standard,8.2.1,RTVI-2,<b>Core Standard 2:</b> Students create scripts to demonstrate an understanding of the scripting process.,,2020-11-12T11:05:24+00:00
Standard,8.2.1.1,RTVI-2.1,Identify and describe stages of the scripting process,,2020-11-12T11:04:04+00:00
Standard,8.2.1.2,RTVI-2.2,Construct scripts using established formats,,2020-11-12T11:04:14+00:00
Standard,8.2.1.3,RTVI-2.3,Define terminology used in broadcast scriptwriting,,2020-11-12T11:04:23+00:00
Standard,8.2.1.4,RTVI-2.4,"produces technical writing that reports technical information and/or conveys ideas clearly, logically, and purposefully to a particular audience, the student",,2020-11-12T11:04:34+00:00
Domain,8.3,,Equipment Operation,,2020-11-12T11:05:33+00:00
Core Standard,8.3.1,RTVI-3,<b>Core Standard 3:</b> Students operate industry-standard equipment to create professional productions.,,2020-11-12T11:06:01+00:00
Standard,8.3.1.1,RTVI-3.1,"Demonstrate steps necessary to set-up, turn on, and operate equipment according to instructor’s directions",,2020-11-12T11:06:13+00:00
Standard,8.3.1.2,RTVI-3.2,Demonstrate proper camera movement,,2020-11-12T11:06:24+00:00
Standard,8.3.1.3,RTVI-3.3,Determine proper cables for set-up and operation of production equipment,,2020-11-12T11:06:33+00:00
Standard,8.3.1.4,RTVI-3.4,Explain camera functions and how electrical signals are converted into images on a screen,,2020-11-12T11:06:42+00:00
Standard,8.3.1.5,RTVI-3.5,"Demonstrate different editing methods, equipment, and techniques in the production of a story",,2020-11-12T11:06:52+00:00
Standard,8.3.1.6,RTVI-3.6,Demonstrate the use of a computer in broadcast/video production applications,,2020-11-12T11:07:05+00:00
Standard,8.3.1.7,RTVI-3.7,Demonstrate basic lighting techniques,,2020-11-12T11:07:15+00:00
Standard,8.3.1.8,RTVI-3.8,Demonstrate proper use of audio equipment to record quality audio track,,2020-11-12T11:07:27+00:00
